TIGR01493	HAD hydrolase, family IA, variant 2
TIGR00167	ketose-bisphosphate aldolase
TIGR04483	D-proline reductase (dithiol), PrdB protein
TIGR00659	TIGR00659 family protein
TIGR04043	radical SAM protein, MSMEG_0568 family
TIGR00716	ribonuclease HIII
TIGR03728	glycosyltransferase, SP_1767 family
TIGR02187	glutaredoxin-like domain protein
TIGR01535	glucan 1,4-alpha-glucosidase
TIGR02698	copper transport repressor, CopY/TcrY family
TIGR01542	phage portal protein, putative, A118 family
TIGR01323	nitrile hydratase, alpha subunit
TIGR00046	RNA methyltransferase, RsmE family
TIGR02125	Ni/Fe-hydrogenase, b-type cytochrome subunit
TIGR02111	coenzyme PQQ biosynthesis protein C
TIGR01945	electron transport complex, RnfABCDGE type, C subunit
TIGR03188	phosphoribosyl-ATP diphosphatase
TIGR04350	putative C-S lyase
TIGR02867	stage II sporulation protein P
TIGR03803	gloeo_Verruco repeat
TIGR01220	phosphomevalonate kinase
TIGR03272	putative methanogenesis marker protein 6
TIGR04307	proline-rich tail region repeat
TIGR02734	phytoene desaturase
TIGR03676	peptide chain release factor 1, archaeal and eukaryotic forms
TIGR02004	PTS system, maltose and glucose-specific IIBC component
TIGR02171	fibrobacter succinogenes paralogous family TIGR02171
TIGR03154	cytochrome b558/566, subunit A
TIGR00981	ribosomal protein uS12
TIGR00691	RelA/SpoT family protein
TIGR04074	3' terminal RNA ribose 2'-O-methyltransferase Hen1
TIGR00879	MFS transporter, sugar porter (SP) family
TIGR02532	prepilin-type N-terminal cleavage/methylation domain
TIGR04489	exosortase O
TIGR03949	class IIb bacteriocin, lactobin A/cerein 7B family
TIGR00252	TIGR00252 family protein
TIGR02303	4-hydroxyphenylacetate degradation bifunctional isomerase/decarboxylase, C-terminal subunit
TIGR02337	homoprotocatechuate degradation operon regulator, HpaR
TIGR02529	ethanolamine utilization protein EutJ family protein
TIGR03620	probable F420-dependent oxidoreductase, MSMEG_4141 family
TIGR02788	P-type DNA transfer ATPase VirB11
TIGR02980	RNA polymerase sigma-70 factor, sigma-B/F/G subfamily
TIGR04059	long-chain fatty aldehyde decarbonylase
TIGR00796	branched-chain amino acid transport system II carrier protein
TIGR01470	siroheme synthase, N-terminal domain
TIGR04449	halocin C8-like bacteriocin domain
TIGR01324	cystathionine beta-lyase
TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
TIGR02683	putative addiction module killer protein
TIGR04419	HemN-related non-iron pseudo-SAM protein PsgB
TIGR01828	pyruvate, phosphate dikinase
TIGR02131	polyhydroxyalkanoic acid inclusion protein PhaP
TIGR01822	glycine C-acetyltransferase
TIGR00855	ribosomal protein bL12
TIGR03166	alternate F1F0 ATPase, F1 subunit epsilon
TIGR02852	dipicolinic acid synthetase, B subunit
TIGR03642	CRISPR-associated protein, Csx14 family
TIGR01915	NADPH-dependent F420 reductase
TIGR00873	6-phosphogluconate dehydrogenase (decarboxylating)
TIGR03517	gliding motility-associated protein GldM
TIGR00541	histidine decarboxylase, pyruvoyl type
TIGR02378	nitrite reductase [NAD(P)H], small subunit
TIGR01140	threonine-phosphate decarboxylase
TIGR03659	heme ABC transporter, heme-binding protein isdE
TIGR00615	recombination protein RecR
TIGR00284	dihydropteroate synthase-related protein
TIGR00381	CO dehydrogenase/acetyl-CoA synthase, delta subunit
TIGR03510	XapX domain
TIGR04436	putative 2OG-Fe(II) oxygenase
TIGR01166	cobalt ABC transporter, ATP-binding protein
TIGR00512	S-methyl-5-thioribose-1-phosphate isomerase
TIGR02393	RNA polymerase sigma factor RpoD
TIGR00233	tryptophan--tRNA ligase
TIGR00670	aspartate carbamoyltransferase
TIGR00763	endopeptidase La
TIGR02884	delta-lactam-biosynthetic de-N-acetylase
TIGR03223	putative phosphonate metabolism protein
TIGR01103	flagellar biosynthetic protein FliP
TIGR03248	galactarate dehydratase
TIGR01555	phage-associated protein, HI1409 family
TIGR03756	integrating conjugative element protein, PFL_4710 family
TIGR02020	2-vinyl bacteriochlorophyllide hydratase
TIGR00166	ribosomal protein bS6
TIGR04114	modification target Cys-rich repeat
TIGR00311	putative translation initiation factor aIF-2, beta subunit
TIGR03775	rickettsial palindromic element RPE3 domain
TIGR01253	thiamine/thiamine pyrophosphate ABC transporter, permease protein
TIGR00718	L-serine dehydratase, iron-sulfur-dependent, alpha subunit
TIGR00129	formate dehydrogenase family accessory protein FdhD
TIGR04154	oligosaccharyl transferase, archaeosortase A system-associated
TIGR03492	conserved hypothetical protein
TIGR04163	peptide-modifying radical SAM enzyme CbpB
TIGR04446	prenylated cyclic peptide, anacyclamide/piricyclamide family
TIGR03965	mycofactocin system glycosyltransferase
TIGR04463	radical SAM/SPASM domain protein maturase
TIGR02123	TRAP transporter, 4TM/12TM fusion protein
TIGR03545	TIGR03545 family protein
TIGR02313	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
TIGR00730	TIGR00730 family protein
TIGR03521	gliding-associated putative ABC transporter substrate-binding component GldG
TIGR04264	hyperosmolarity resistance protein Ebh
TIGR04560	ribosomal small subunit protein bTHX
TIGR02327	conserved hypothetical integral membrane protein
TIGR00408	proline--tRNA ligase
TIGR02114	phosphopantothenate--cysteine ligase
TIGR00259	membrane complex biogenesis protein, BtpA family
TIGR03102	halocyanin domain
TIGR03674	flap structure-specific endonuclease
TIGR00607	recombination protein rad52
TIGR00113	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
TIGR01419	PTS IIA-like nitrogen-regulatory protein PtsN
TIGR01167	LPXTG cell wall anchor domain
TIGR03905	uncharacterized protein TIGR03905
TIGR02109	coenzyme PQQ biosynthesis enzyme PqqE
TIGR02415	acetoin reductases
TIGR01936	NADH:ubiquinone oxidoreductase, Na(+)-translocating, A subunit
TIGR03539	succinyldiaminopimelate transaminase
TIGR00858	8-amino-7-oxononanoate synthase
TIGR02583	CRISPR-associated protein Cas7/Csa2, subtype I-A/APERN
TIGR04109	heme oxygenase, HugZ family
TIGR02058	conserved hypothetical protein
TIGR03710	2-oxoacid:acceptor oxidoreductase, alpha subunit
TIGR00835	amino acid carrier protein
TIGR01818	nitrogen regulation protein NR(I)
TIGR02367	pyrrolysine--tRNA ligase, C-terminal region
TIGR02237	DNA repair and recombination protein RadB
TIGR03727	urea ABC transporter, permease protein UrtC
TIGR04292	heavy-Cys/CGP-CTERM domain protein
TIGR00702	YcaO-type kinase domain
TIGR02516	type III secretion outer membrane pore, YscC/HrcC family
TIGR04193	SPASM domain peptide maturase, grasp-with-spasm system
TIGR02146	homocitrate synthase
TIGR00125	cytidyltransferase-like domain
TIGR00793	2-keto-3-deoxygluconate transporter
TIGR01042	V-type ATPase, A subunit
TIGR03401	HD domain protein, cyanamide hydratase family
TIGR03455	ATP phosphoribosyltransferase, C-terminal domain
TIGR00767	transcription termination factor Rho
TIGR02484	CitB domain protein
TIGR03182	pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit
TIGR03317	folate-binding protein YgfZ
TIGR01823	aminodeoxychorismate synthase
TIGR03483	cell division protein FtsZ, alphaProteobacterial C-terminal extension
TIGR02704	carboxysome peptide B
TIGR04073	putative exosortase-associated protein, TIGR04073 family
TIGR04441	surface carbohydrate biosynthesis protein
TIGR00427	membrane protein, MarC family
TIGR00819	AbgT transporter family
TIGR03167	tRNA 2-selenouridine synthase
TIGR03104	asparagine synthase family amidotransferase
TIGR04107	putative heme utilization radical SAM enzyme HutW
TIGR00314	CO dehydrogenase/acetyl-CoA synthase complex, epsilon subunit
TIGR02408	ectoine hydroxylase
TIGR04130	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase
TIGR02769	nickel import ATP-binding protein NikE
TIGR00886	nitrite transporter
TIGR01965	VCBS repeat
TIGR03637	CRISPR-associated endonuclease Cas1, subtype I-F/YPEST
TIGR02411	leukotriene A-4 hydrolase/aminopeptidase
TIGR00899	sugar efflux transporter
TIGR03072	putative peptide chain release factor H
TIGR01224	imidazolonepropionase
TIGR00711	drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family
TIGR01040	V-type ATPase, B subunit
TIGR02030	magnesium chelatase ATPase subunit I
TIGR02128	bifunctional phosphoglucose/phosphomannose isomerase
TIGR02508	type III secretion protein, YscG family
TIGR01564	S-layer protein
TIGR04192	ATP-GRASP peptide maturase, grasp-with-spasm system
TIGR00140	hydrogenase expression/formation protein
TIGR00751	1,4-dihydroxy-2-naphthoate octaprenyltransferase
TIGR02978	phage shock protein C
TIGR00037	translation elongation factor IF5A
TIGR00576	dUTP diphosphatase
TIGR04135	Cys-rich radical SAM target, FibroRumin family
TIGR00621	single-stranded DNA-binding protein
TIGR03874	c-type cytochrome, methanol metabolism-related
TIGR00932	transporter, monovalent cation:proton antiporter-2 (CPA2) family
TIGR01741	conserved hypothetical protein
TIGR01129	protein-export membrane protein SecD
TIGR01113	tetrahydromethanopterin S-methyltransferase, subunit E
TIGR02656	plastocyanin
TIGR03378	glycerol-3-phosphate dehydrogenase, anaerobic, B subunit
TIGR00828	PTS system, mannose/fructose/sorbose family, IID component
TIGR04028	ABC transporter substrate binding protein, KPN_01854 family
TIGR04275	beta propeller repeat
TIGR01837	poly(hydroxyalkanoate) granule-associated protein
TIGR02820	S-(hydroxymethyl)glutathione synthase
TIGR01721	putative AMP nucleosidase
TIGR00423	radical SAM domain protein, CofH subfamily
TIGR03376	glycerol-3-phosphate dehydrogenase (NAD(+))
TIGR04431	aminoglycoside N(6')-acetyltransferase, AacA4 family
TIGR01045	rickettsial palindromic element RPE1 domain
TIGR02628	L-fuculokinase
TIGR02726	phenylphosphate carboxylase, delta subunit
TIGR03322	alternate F1F0 ATPase, F0 subunit C
TIGR02164	trimethylamine-N-oxide reductase TorA
TIGR01689	capsule biosynthesis phosphatase
TIGR01584	citrate lyase, alpha subunit
TIGR02027	DNA-directed RNA polymerase, alpha subunit
TIGR00016	acetate kinase
TIGR00724	biotin-dependent carboxylase uncharacterized domain
TIGR01076	sortase
TIGR01989	ubiquinone biosynthesis monooxygenase COQ6
TIGR00086	SsrA-binding protein
TIGR00976	hydrolase CocE/NonD family protein
TIGR00501	methionine aminopeptidase, type II
TIGR03761	integrating conjugative element protein, PFL_4669 family
TIGR01300	monovalent cation/proton antiporter, MnhG/PhaG subunit
TIGR04488	thiosulfate oxidation carrier protein SoxY
TIGR04433	UrcA family protein
TIGR00200	competence/damage-inducible protein CinA N-terminal domain
TIGR01957	NADH-quinone oxidoreductase, B subunit
TIGR02352	glycine oxidase ThiO
TIGR01203	hypoxanthine phosphoribosyltransferase
TIGR01901	filamentous hemagglutinin family N-terminal domain
TIGR03611	pyrimidine utilization protein D
TIGR00697	conserved hypothetical integral membrane protein
TIGR03494	salicylate synthase
TIGR04514	GWxTD domain
TIGR03626	ribosomal protein uL3
TIGR03762	archaeosortase C
TIGR03368	cellulose synthase operon protein YhjU
TIGR00317	cobalamin 5'-phosphate synthase
TIGR03553	F420 biosynthesis protein FbiB, C-terminal domain
TIGR02345	T-complex protein 1, eta subunit
TIGR00577	DNA-formamidopyrimidine glycosylase
TIGR00160	methylglyoxal synthase
TIGR04281	putative ABC transporter PGF-CTERM-modified substrate-binding protein
TIGR02139	sulfate ABC transporter, permease protein CysT
TIGR03142	cytochrome c-type biogenesis protein CcmI
TIGR04561	integral membrane protein
TIGR00951	lysosomal Cystine Transporter
TIGR03952	zinc-dependent metalloproteinase lipoprotein, BF0631 family
TIGR03731	lantibiotic, gallidermin/nisin family
TIGR02536	ethanolamine utilization protein
TIGR03388	L-ascorbate oxidase
TIGR01041	ATP synthase archaeal, B subunit
TIGR02693	arsenite oxidase, large subunit
TIGR00493	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
TIGR01786	TonB-dependent hemoglobin/transferrin/lactoferrin receptor family protein
TIGR03686	Pup--protein ligase
TIGR03549	YcaO domain protein
TIGR04537	encapsulation C-terminal sorting signal
TIGR02193	lipopolysaccharide heptosyltransferase I
TIGR02447	putative thioesterase domain
TIGR01018	ribosomal protein uS4
TIGR01571	uncharacterized Cys-rich domain
TIGR00517	acyl carrier protein
TIGR00488	putative HD superfamily hydrolase
TIGR01655	conserved hypothetical protein
TIGR00366	TIGR00366 family protein
TIGR00519	L-asparaginase, type I
TIGR02192	protein YibB
TIGR02240	poly(3-hydroxyalkanoate) depolymerase
TIGR00039	6-pyruvoyl tetrahydropterin synthase/QueD family protein
TIGR00244	transcriptional regulator NrdR
TIGR00625	transcription factor Tfb2
TIGR04071	methanobactin precursor, Mb-OB3b family
TIGR02720	pyruvate oxidase
TIGR00889	nucleoside transporter
TIGR04406	LPS export ABC transporter ATP-binding protein
TIGR01243	AAA family ATPase, CDC48 subfamily
TIGR00082	ribosome-binding factor A
TIGR00281	segregation and condensation protein B
TIGR01963	3-hydroxybutyrate dehydrogenase
TIGR00754	bacterioferritin
TIGR01693	protein-P-II uridylyltransferase
TIGR03523	gliding motility associated protein GldN
TIGR02441	fatty acid oxidation complex, alpha subunit, mitochondrial
TIGR02373	photoactive yellow protein
TIGR03770	anchored repeat-type ABC transporter, permease subunit
TIGR01987	nucleotidyltransferase substrate binding protein, HI0074 family
TIGR02236	DNA repair and recombination protein RadA
TIGR00457	asparagine--tRNA ligase
TIGR01528	nicotinamide mononucleotide transporter PnuC
TIGR00996	virulence factor Mce family protein
TIGR03983	CRISPR-associated endonuclease Cas1, subtype MYXAN
TIGR03878	KaiC domain protein, AF_0795 family
TIGR02426	3-carboxy-cis,cis-muconate cycloisomerase
TIGR02013	DNA-directed RNA polymerase, beta subunit
TIGR00982	ribosomal protein uS12
TIGR00658	ornithine carbamoyltransferase
TIGR03772	anchored repeat ABC transporter, substrate-binding protein
TIGR04469	CGA synthase-related protein
TIGR02752	demethylmenaquinone methyltransferase
TIGR03470	hopanoid biosynthesis associated radical SAM protein HpnH
TIGR01473	protoheme IX farnesyltransferase
TIGR04348	putative glycosyltransferase, TIGR04348 family
TIGR00315	CO dehydrogenase/acetyl-CoA synthase complex, epsilon subunit
TIGR04083	putative peptide-modifying radical SAM enzyme, Mhun_1560 family
TIGR03623	probable DNA repair protein
TIGR04456	LruC domain
TIGR00748	putative hydroxymethylglutaryl-CoA synthase
TIGR00274	N-acetylmuramic acid 6-phosphate etherase
TIGR04417	polysaccharide biosynthesis PFTS motif protein
TIGR02258	2'-5' RNA ligase
TIGR04542	GMC family mycofactocin-associated oxidreductase
TIGR02668	probable molybdenum cofactor biosynthesis protein A
TIGR02981	phage shock operon rhodanese PspE
TIGR01189	heme ABC exporter, ATP-binding protein CcmA
TIGR00881	phosphoglycerate transporter family protein
TIGR03300	outer membrane assembly lipoprotein YfgL
TIGR01150	photosynthetic reaction center H subunit
TIGR00357	methionine-R-sulfoxide reductase
TIGR01648	hnRNP-R, Q splicing factor family
TIGR01848	polyhydroxyalkanoate synthesis repressor PhaR
TIGR00247	conserved hypothetical protein, YceG family
TIGR01955	transcription elongation factor/antiterminator RfaH
TIGR02865	stage II sporulation protein E
TIGR04282	transferase 1, rSAM/selenodomain-associated
TIGR04429	Phr family secreted Rap phosphatase inhibitor
TIGR03497	flagellar protein export ATPase FliI
TIGR00664	DNA polymerase III, psi subunit
TIGR00693	thiamine-phosphate diphosphorylase
TIGR04092	D-alanyl-lipoteichoic acid biosynthesis protein DltD
TIGR03866	PQQ-dependent catabolism-associated beta-propeller protein
TIGR02379	TDP-4-keto-6-deoxy-D-glucose transaminase
TIGR00414	serine--tRNA ligase
TIGR01389	ATP-dependent DNA helicase RecQ
TIGR03370	VPLPA-CTERM protein sorting domain
TIGR02175	2-oxoacid:acceptor oxidoreductase, gamma subunit, pyruvate/2-ketoisovalerate family
TIGR03910	pyrrolysine biosynthesis radical SAM protein
TIGR01289	light-dependent protochlorophyllide reductase
TIGR01004	lipoprotein, PulS/OutS family
TIGR02045	ADP-specific phosphofructokinase
TIGR03264	methyl-coenzyme M reductase I operon protein C
TIGR04391	CcmD family protein
TIGR03627	ribosomal protein uS9
TIGR04240	flavivirus envelope glycoprotein E, stem/anchor domain
TIGR01692	3-hydroxyisobutyrate dehydrogenase
TIGR04120	DNA ligase, ATP-dependent, PP_1105 family
TIGR03931	type VII secretion-associated protein, Rv3446c family
TIGR04428	tryptophan 2-C-methyltransferase
TIGR03033	putative phage-type endonuclease
TIGR01717	AMP nucleosidase
TIGR03354	type VI secretion system FHA domain protein
TIGR03535	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
TIGR03071	HipA N-terminal domain
TIGR01509	HAD hydrolase, family IA, variant 3
TIGR00580	transcription-repair coupling factor
TIGR02747	type IV conjugative transfer system protein TraV
TIGR02824	putative NAD(P)H quinone oxidoreductase, PIG3 family
TIGR03894	conserved hypothetical protein, TIGR03894 family
TIGR01117	methylmalonyl-CoA decarboxylase alpha subunit
TIGR01894	CRISPR type III-B/RAMP module RAMP protein Cmr1
TIGR04315	octaheme c-type cytochrome, tetrathionate reductase family
TIGR01168	gram-positive signal peptide, YSIRK family
TIGR00235	uridine kinase
TIGR03225	benzoyl-CoA oxygenase, B subunit
TIGR02260	benzoyl-CoA reductase, subunit B
TIGR04156	cyanoexosortase B
TIGR04118	modification target Cys-rich peptide, AC3_0185 family
TIGR01617	transcriptional regulator, Spx/MgsR family
TIGR03665	arCOG04150 universal archaeal KH domain protein
TIGR01838	poly(R)-hydroxyalkanoic acid synthase, class I
TIGR01047	carboxynorspermidine decarboxylase
TIGR02420	RNA polymerase-binding protein DksA
TIGR04217	archaetidylserine synthase
TIGR01511	copper-translocating P-type ATPase
TIGR01616	nitrogenase-associated protein
TIGR01812	succinate dehydrogenase or fumarate reductase, flavoprotein subunit
TIGR01902	N-acetyl-ornithine/N-acetyl-lysine deacetylase
TIGR03711	accessory Sec system protein Asp3
TIGR03792	uncharacterized cyanobacterial protein, TIGR03792 family
TIGR02931	Fe-only nitrogenase, beta subunit
TIGR03896	bacteriocin-type transport-associated protein
TIGR03643	TIGR03643 family protein
TIGR02603	putative heme-binding domain
TIGR02863	small, acid-soluble spore protein, SspJ family
TIGR03589	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
TIGR04178	exosortase/archaeosortase family protein
TIGR02279	3-hydroxyacyl-CoA dehydrogenase PaaC
TIGR04082	selenobiotic family peptide radical SAM maturase
TIGR04167	radical SAM/Cys-rich domain protein
TIGR03861	alcohol ABC transporter, permease protein
TIGR00489	translation elongation factor aEF-1 beta
TIGR02707	butyrate kinase
TIGR03967	putative mycofactocin binding protein MftB
TIGR01156	cytb6/f complex subunit IV
TIGR01184	nitrate ABC transporter, ATP-binding proteins C and D
TIGR04492	iminophenyl-pyruvate dimer synthase VioB
TIGR03682	diphthamide biosynthesis enzyme Dph2
TIGR02147	TIGR02147 family protein
TIGR03038	photosystem II reaction center protein PsbM
TIGR03340	phosphonate utilization associated putative membrane protein
TIGR00225	C-terminal processing peptidase
TIGR02524	Dot/Icm secretion system ATPase DotB
TIGR04093	CRISPR-associated endonuclease Cas1, subtype CYANO
TIGR00100	hydrogenase nickel insertion protein HypA
TIGR00275	flavoprotein, HI0933 family
TIGR00649	beta-CASP ribonuclease, RNase J family
TIGR01202	chlorophyll synthesis pathway protein BchC
TIGR03219	salicylate 1-monooxygenase
TIGR03543	DivIVA domain repeat protein
TIGR03048	photosystem I iron-sulfur protein PsaC
TIGR00775	Na+/H+ antiporter, NhaD family
TIGR04150	pseudo-rSAM protein, GG-Bacteroidales system
TIGR02047	Cd(II)/Pb(II)-responsive transcriptional regulator
TIGR02984	RNA polymerase sigma-70 factor, Planctomycetaceae-specific subfamily 1
TIGR03827	putative beta-lysine N-acetyltransferase
TIGR03606	dehydrogenase, PQQ-dependent, s-GDH family
TIGR00829	PTS system, Fru family, IIB component
TIGR02815	putative sugar isomerase, AgaS family
TIGR02401	malto-oligosyltrehalose synthase
TIGR02670	CRISPR-associated protein Cas8a1/Csx8, subtype I
TIGR01719	uridine phosphorylase
TIGR02074	penicillin-binding protein, 1A family
TIGR01567	S-layer family duplication domain
TIGR03567	FMN reductase
TIGR01587	CRISPR-associated helicase Cas3
TIGR00896	cyanate transporter
TIGR00212	hydroxymethylbilane synthase
TIGR02762	type IV conjugative transfer system protein TraL
TIGR04055	putative heme d1 biosynthesis radical SAM protein NirJ2
TIGR02326	2-aminoethylphosphonate--pyruvate transaminase
TIGR03664	futalosine hydrolase
TIGR00238	KamA family protein
TIGR01674	phage minor tail protein G
TIGR04000	bacillithiol biosynthesis deacetylase BshB2
TIGR03024	PEF-CTERM protein sorting domain
TIGR02480	flagellar motor switch protein FliN
TIGR04052	AZL_007920/MXAN_0976 family protein
TIGR03453	plasmid partitioning protein RepA
TIGR01982	2-polyprenylphenol 6-hydroxylase
TIGR02040	transcriptional regulator PpsR
TIGR02826	anaerobic ribonucleoside-triphosphate reductase activating protein
TIGR03298	transcriptional regulator, ArgP family
TIGR03981	His-Xaa-Ser system putative quinone modification maturase
TIGR01548	HAD hydrolase, TIGR01548 family
TIGR03082	membrane protein AbrB duplication
TIGR04385	putative variant cofactor biosynthesis B12-binding domain/radical SAM domain protein 1
TIGR02185	putative ECF transporter S component, Trep_Strep family
TIGR03888	nitrile hydratase, beta subunit
TIGR03755	integrating conjugative element protein, PFL_4711 family
TIGR00745	2-dehydropantoate 2-reductase
TIGR00688	protein RarD
TIGR03350	type VI secretion system peptidoglycan-associated domain
TIGR02663	nitrogen fixation protein NifX
TIGR03258	2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT
TIGR01628	polyadenylate binding protein, human types 1, 2, 3, 4 family
TIGR04380	inositol 2-dehydrogenase
TIGR04006	colanic acid biosynthesis pyruvyl transferase WcaK
TIGR02219	putative phage cell wall peptidase, NlpC/P60 family
TIGR01187	polyamine ABC transporter, ATP-binding protein
TIGR01895	CRISPR-associated protein Cas5, subtype I-B/TNEAP
TIGR03764	integrating conjugative element, PFGI_1 class, ParB family protein
TIGR02215	phage conserved hypothetical protein, phiE125 gp8 family
TIGR00279	ribosomal protein uL16
TIGR01861	nitrogenase iron-iron protein, alpha chain
TIGR01195	sodium pump decarboxylases, gamma subunit
TIGR02044	Cu(I)-responsive transcriptional regulator
TIGR03579	conserved hypothetical protein EF_0833/AHA_3914
TIGR02122	TRAP transporter solute receptor, TAXI family
TIGR03325	cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase
TIGR01216	ATP synthase F1, epsilon subunit
TIGR01709	type II secretion system protein L
TIGR02890	regulatory protein, yteA family
TIGR03187	DGQHR domain
TIGR03858	probable oxidoreductase, LLM family
TIGR02300	TIGR02300 family protein
TIGR03438	dimethylhistidine N-methyltransferase
TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
TIGR00022	YhcH/YjgK/YiaL family protein
TIGR03812	tyrosine decarboxylase MnfA
TIGR02572	type III secretion system regulator LcrR
TIGR03479	DMSO reductase family type II enzyme, molybdopterin subunit
TIGR01850	N-acetyl-gamma-glutamyl-phosphate reductase
TIGR02578	CRISPR-associated protein Cas10/Csm1, subtype III-A/MTUBE
TIGR00903	major facilitator 4 family protein
TIGR01990	beta-phosphoglucomutase
TIGR03798	nif11-like leader peptide domain
TIGR00936	adenosylhomocysteinase
TIGR02048	putative glutamate--cysteine ligase
TIGR04296	PEFG-CTERM domain
TIGR03720	exosporium leader peptide
TIGR04466	cytosylglucuronate decarboxylase
TIGR04448	creatininase
TIGR03767	metallophosphoesterase, PPA1498 family
TIGR04288	CGP-CTERM domain
TIGR04351	putative TOMM peptide
TIGR01426	glycosyltransferase, MGT family
TIGR01222	septum site-determining protein MinC
TIGR00370	sensor histidine kinase inhibitor, KipI family
TIGR00753	undecaprenyl-diphosphatase UppP
TIGR04541	thiamine pyridinylase
TIGR03823	flagellar regulatory protein FliZ
TIGR03025	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
TIGR01813	flavocytochrome c
TIGR00267	TIGR00267 family protein
TIGR04220	cyanobactin biosynthesis protein, PatB/AcyB/McaB family
TIGR04367	hopanoid C-3 methylase HpnR
TIGR00180	ParB/RepB/Spo0J family partition protein
TIGR03352	type VI secretion lipoprotein, VC_A0113 family
TIGR01898	CRISPR type III-B/RAMP module RAMP protein Cmr6
TIGR04015	colanic acid biosynthesis glycosyltransferase WcaC
TIGR01363	streptococcal histidine triad protein
TIGR00077	signal peptidase II
TIGR00520	L-asparaginase, type II
TIGR03638	CRISPR-associated endonuclease Cas1, subtype I-E/ECOLI
TIGR00122	biotin operon repressor
TIGR02728	spore coat protein GerQ
TIGR04567	DNA-directed RNA polymerase delta subunit
TIGR02749	solanesyl diphosphate synthase
TIGR02012	protein RecA
TIGR02706	phosphate butyryltransferase
TIGR04340	radical SAM/SPASM domain protein, ACGX system
TIGR00124	[citrate (pro-3S)-lyase] ligase
TIGR00690	DNA-directed RNA polymerase, omega subunit
TIGR04551	TIGR04551 family protein
TIGR00365	monothiol glutaredoxin, Grx4 family
TIGR02637	rhamnose ABC transporter, rhamnose-binding protein
TIGR03646	YtoQ family protein
TIGR03899	TIGR03899 family protein
TIGR02943	RNA polymerase sigma-70 factor, TIGR02943 family
TIGR02988	S4 domain protein YaaA
TIGR02645	putative thymidine phosphorylase
TIGR00155	integral membrane protein, PqiA family
TIGR04553	putative selenate ABC transporter periplasmic binding protein
TIGR00214	lipoyl(octanoyl) transferase
TIGR03328	methylthioribulose-1-phosphate dehydratase
TIGR00372	CRISPR-associated protein Cas4
TIGR01954	transcription termination factor NusA, C-terminal duplication
TIGR01763	malate dehydrogenase, NAD-dependent
TIGR02690	arsenical resistance protein ArsH
TIGR01918	selenoprotein B, glycine/betaine/sarcosine/D-proline reductase family
TIGR01730	efflux transporter, RND family, MFP subunit
TIGR00492	alanine racemase
TIGR01077	ribosomal protein uL13
TIGR03026	nucleotide sugar dehydrogenase
TIGR03331	S-adenosylmethionine decarboxylase proenzyme
TIGR02757	TIGR02757 family protein
TIGR01342	putative aconitate hydratase
TIGR01908	CRISPR-associated protein Cas8b1/Cst1, subtype I-B/TNEAP
TIGR03791	tryptophan tryptophylquinone biosynthesis enzyme MauG
TIGR01676	galactonolactone dehydrogenase
TIGR02870	stage II sporulation protein D
TIGR03415	choline ABC transporter, ATP-binding protein
TIGR03907	quinohemoprotein amine dehydrogenase, beta subunit
TIGR00785	transporter, divalent anion:Na+ symporter (DASS) family
TIGR03863	ABC transporter, substrate binding protein, PQQ-dependent alcohol dehydrogenase system
TIGR04547	MOLPALP family lipoprotein
TIGR01100	V-type ATPase, C subunit
TIGR03246	succinylornithine transaminase family
TIGR01215	cell division topological specificity factor MinE
TIGR01968	septum site-determining protein MinD
TIGR03802	aspartate-alanine antiporter
TIGR00805	sodium-independent organic anion transporter
TIGR02630	xylose isomerase
TIGR01985	phasin
TIGR02317	methylisocitrate lyase
TIGR03313	probable selenate reductase, molybdenum-binding subunit
TIGR01097	phosphonate ABC transporter, permease protein PhnE
TIGR04048	putative nitrilase, sll0784 family
TIGR01826	conserved hypothetical protein
TIGR03908	quinohemoprotein amine dehydrogenase, alpha subunit
TIGR02412	aminopeptidase N
TIGR02701	carboxysome shell carbonic anhydrase
TIGR03774	rickettsial palindromic element RPE2 domain
TIGR00130	coenzyme F420-reducing hydrogenase, FrhD protein
TIGR00605	DNA repair protein rad4
TIGR02276	40-residue YVTN family beta-propeller repeat
TIGR00033	chorismate synthase
TIGR00769	ADP/ATP carrier protein family
TIGR02016	chlorophyllide reductase iron protein subunit X
TIGR02872	sporulation integral membrane protein YtvI
TIGR04087	YqxM protein
TIGR00538	oxygen-independent coproporphyrinogen III oxidase
TIGR04552	TIGR04552 family protein
TIGR04134	putative lipoprotein, rSAM/lipoprotein system
TIGR02612	mobile mystery protein A
TIGR02956	TMAO reductase sytem sensor TorS
